ZIP,MYear,Fuel,Make,Duty,Vehicles
90040,<2005,Gasoline ,MAZDA,Light,36
90040,<2005,Gasoline ,MERCEDES-BENZ,Light,62
90040,<2005,Gasoline ,MERCURY,Light,21
90040,<2005,Gasoline ,MITSUBISHI,Light,43
90040,<2005,Gasoline ,NISSAN,Light,252
90040,<2005,Gasoline ,OTHER/UNK,Heavy,24
90040,<2005,Gasoline ,OTHER/UNK,Light,124
90040,<2005,Gasoline ,PLYMOUTH,Light,18
90040,<2005,Gasoline ,PONTIAC,Light,24
90040,<2005,Gasoline ,SATURN,Light,34
90040,<2005,Gasoline ,SCION,Light,11
90040,<2005,Gasoline ,TOYOTA,Light,701
90040,<2005,Gasoline ,VOLKSWAGEN,Light,59
90040,<2005,Gasoline ,VOLVO,Light,13
90040,<2005,HG,OTHER/UNK,Light,7
90040,<2005,N,OTHER/UNK,Heavy,1
90040,<2005,N,OTHER/UNK,Light,9
90041,2005,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,9
90041,2005,Diesel and Diesel Hybrid ,OTHER/UNK,Light,4
90041,2005,FXE,OTHER/UNK,Light,21
90041,2005,Gasoline ,ACURA,Light,20
90041,2005,Gasoline ,BMW,Light,23
90041,2005,Gasoline ,CHEVROLET,Light,40
90041,2005,Gasoline ,CHRYSLER,Light,17
90041,2005,Gasoline ,DODGE,Light,12
90041,2005,Gasoline ,FORD,Light,65
90041,2005,Gasoline ,GMC,Light,15
90041,2005,Gasoline ,HONDA,Light,110
90041,2005,Gasoline ,HYUNDAI,Light,12
90041,2005,Gasoline ,KIA,Light,15
90041,2005,Gasoline ,LEXUS,Light,25
90041,2005,Gasoline ,MAZDA,Light,14
90041,2005,Gasoline ,MERCEDES-BENZ,Light,22
90041,2005,Gasoline ,NISSAN,Light,50
90041,2005,Gasoline ,OTHER/UNK,Heavy,2
90041,2005,Gasoline ,OTHER/UNK,Light,92
90041,2005,Gasoline ,SCION,Light,24
90041,2005,Gasoline ,SUBARU,Light,13
90041,2005,Gasoline ,TOYOTA,Light,199
90041,2005,Gasoline ,VOLVO,Light,16
90041,2005,HG,OTHER/UNK,Light,7
90041,2005,HG,TOYOTA,Light,48
90041,2006,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,7
90041,2006,Diesel and Diesel Hybrid ,OTHER/UNK,Light,13
90041,2006,FXE,OTHER/UNK,Light,18
90041,2006,Gasoline ,ACURA,Light,23
90041,2006,Gasoline ,AUDI,Light,13
90041,2006,Gasoline ,BMW,Light,35
90041,2006,Gasoline ,CHEVROLET,Light,29
90041,2006,Gasoline ,CHRYSLER,Light,23
90041,2006,Gasoline ,DODGE,Light,21
90041,2006,Gasoline ,FORD,Light,65
90041,2006,Gasoline ,HONDA,Light,110
90041,2006,Gasoline ,KIA,Light,20
90041,2006,Gasoline ,LEXUS,Light,24
90041,2006,Gasoline ,MAZDA,Light,12
90041,2006,Gasoline ,MERCEDES-BENZ,Light,27
90041,2006,Gasoline ,NISSAN,Light,45
90041,2006,Gasoline ,OTHER/UNK,Heavy,6
90041,2006,Gasoline ,OTHER/UNK,Light,89
90041,2006,Gasoline ,SCION,Light,57
90041,2006,Gasoline ,SUBARU,Light,14
90041,2006,Gasoline ,TOYOTA,Light,161
90041,2006,Gasoline ,VOLKSWAGEN,Light,11
90041,2006,Gasoline ,VOLVO,Light,13
90041,2006,HG,OTHER/UNK,Light,11
90041,2006,HG,TOYOTA,Light,30
90041,2007,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,3
90041,2007,Diesel and Diesel Hybrid ,OTHER/UNK,Light,1
90041,2007,FXE,CHEVROLET,Light,27
90041,2007,FXE,OTHER/UNK,Light,11
90041,2007,Gasoline ,ACURA,Light,15
90041,2007,Gasoline ,BMW,Light,18
90041,2007,Gasoline ,CHEVROLET,Light,36
90041,2007,Gasoline ,CHRYSLER,Light,14
90041,2007,Gasoline ,DODGE,Light,11
90041,2007,Gasoline ,FORD,Light,43
90041,2007,Gasoline ,HONDA,Light,164
90041,2007,Gasoline ,HYUNDAI,Light,17
90041,2007,Gasoline ,JEEP,Light,11
90041,2007,Gasoline ,KIA,Light,14
90041,2007,Gasoline ,LEXUS,Light,43
90041,2007,Gasoline ,MERCEDES-BENZ,Light,19
90041,2007,Gasoline ,NISSAN,Light,61
90041,2007,Gasoline ,OTHER/UNK,Heavy,6
90041,2007,Gasoline ,OTHER/UNK,Light,79
90041,2007,Gasoline ,SATURN,Light,12
90041,2007,Gasoline ,SUBARU,Light,14
90041,2007,Gasoline ,TOYOTA,Light,234
90041,2007,Gasoline ,VOLKSWAGEN,Light,16
90041,2007,Gasoline ,VOLVO,Light,18
90041,2007,HG,OTHER/UNK,Light,27
90041,2007,HG,TOYOTA,Light,62
90041,2008,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,7
90041,2008,Diesel and Diesel Hybrid ,OTHER/UNK,Light,7
90041,2008,FXE,OTHER/UNK,Light,21
90041,2008,Gasoline ,ACURA,Light,15
90041,2008,Gasoline ,BMW,Light,35
90041,2008,Gasoline ,CHEVROLET,Light,24
90041,2008,Gasoline ,DODGE,Light,17
90041,2008,Gasoline ,FORD,Light,44
90041,2008,Gasoline ,HONDA,Light,133
90041,2008,Gasoline ,HYUNDAI,Light,11
90041,2008,Gasoline ,INFINITI,Light,23
90041,2008,Gasoline ,JEEP,Light,11
90041,2008,Gasoline ,KIA,Light,17
90041,2008,Gasoline ,LEXUS,Light,29
90041,2008,Gasoline ,MAZDA,Light,25
90041,2008,Gasoline ,MERCEDES-BENZ,Light,15
90041,2008,Gasoline ,MINI,Light,12
90041,2008,Gasoline ,NISSAN,Light,47
90041,2008,Gasoline ,OTHER/UNK,Heavy,2
90041,2008,Gasoline ,OTHER/UNK,Light,52
90041,2008,Gasoline ,SCION,Light,22
90041,2008,Gasoline ,SUBARU,Light,16
90041,2008,Gasoline ,TOYOTA,Light,129
90041,2008,Gasoline ,VOLKSWAGEN,Light,26
90041,2008,Gasoline ,VOLVO,Light,12
90041,2008,HG,OTHER/UNK,Light,21
90041,2008,HG,TOYOTA,Light,54
90041,2009,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,13
90041,2009,Diesel and Diesel Hybrid ,OTHER/UNK,Light,5
90041,2009,FXE,OTHER/UNK,Light,21
90041,2009,Gasoline ,BMW,Light,19
90041,2009,Gasoline ,CHEVROLET,Light,16
90041,2009,Gasoline ,FORD,Light,23
90041,2009,Gasoline ,HONDA,Light,127
90041,2009,Gasoline ,HYUNDAI,Light,12
90041,2009,Gasoline ,KIA,Light,15
90041,2009,Gasoline ,LEXUS,Light,14
90041,2009,Gasoline ,MAZDA,Light,13
90041,2009,Gasoline ,MERCEDES-BENZ,Light,11
90041,2009,Gasoline ,MINI,Light,16
90041,2009,Gasoline ,NISSAN,Light,45
90041,2009,Gasoline ,OTHER/UNK,Heavy,1
90041,2009,Gasoline ,OTHER/UNK,Light,75
90041,2009,Gasoline ,SCION,Light,20
90041,2009,Gasoline ,SUBARU,Light,13
90041,2009,Gasoline ,TOYOTA,Light,123
90041,2009,Gasoline ,VOLKSWAGEN,Light,25
90041,2009,HG,OTHER/UNK,Light,14
90041,2009,HG,TOYOTA,Light,30
90041,2009,N,OTHER/UNK,Heavy,2
90041,2010,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,7
90041,2010,Diesel and Diesel Hybrid ,OTHER/UNK,Light,3
90041,2010,FXE,OTHER/UNK,Light,31
90041,2010,Gasoline ,ACURA,Light,14
90041,2010,Gasoline ,AUDI,Light,13
90041,2010,Gasoline ,FORD,Light,32
90041,2010,Gasoline ,HONDA,Light,103
90041,2010,Gasoline ,HYUNDAI,Light,17
90041,2010,Gasoline ,KIA,Light,15
90041,2010,Gasoline ,LEXUS,Light,21
90041,2010,Gasoline ,MAZDA,Light,21
90041,2010,Gasoline ,MERCEDES-BENZ,Light,16
90041,2010,Gasoline ,NISSAN,Light,40
90041,2010,Gasoline ,OTHER/UNK,Light,78
90041,2010,Gasoline ,SUBARU,Light,30
90041,2010,Gasoline ,TOYOTA,Light,142
90041,2010,Gasoline ,VOLKSWAGEN,Light,19
90041,2010,Gasoline ,VOLVO,Light,13
90041,2010,HG,OTHER/UNK,Light,24
90041,2010,HG,TOYOTA,Light,88
90041,2011,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,5
90041,2011,Diesel and Diesel Hybrid ,OTHER/UNK,Light,10
90041,2011,Battery Electric ,OTHER/UNK,Light,5
90041,2011,FXE,CHEVROLET,Light,14
90041,2011,FXE,OTHER/UNK,Light,26
90041,2011,Gasoline ,AUDI,Light,15
90041,2011,Gasoline ,BMW,Light,30
90041,2011,Gasoline ,CHEVROLET,Light,25
90041,2011,Gasoline ,FORD,Light,39
90041,2011,Gasoline ,HONDA,Light,122
90041,2011,Gasoline ,HYUNDAI,Light,16
90041,2011,Gasoline ,KIA,Light,20
90041,2011,Gasoline ,LEXUS,Light,12
90041,2011,Gasoline ,MAZDA,Light,17
90041,2011,Gasoline ,MERCEDES-BENZ,Light,19
90041,2011,Gasoline ,MINI,Light,14
90041,2011,Gasoline ,NISSAN,Light,49
90041,2011,Gasoline ,OTHER/UNK,Heavy,2
90041,2011,Gasoline ,OTHER/UNK,Light,63
90041,2011,Gasoline ,SUBARU,Light,25
90041,2011,Gasoline ,TOYOTA,Light,119
90041,2011,Gasoline ,VOLKSWAGEN,Light,28
90041,2011,HG,OTHER/UNK,Light,18
90041,2011,HG,TOYOTA,Light,46
90041,2011,PHEV,OTHER/UNK,Light,1
90041,2012,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,11
90041,2012,Diesel and Diesel Hybrid ,OTHER/UNK,Light,7
90041,2012,Battery Electric ,OTHER/UNK,Light,1
90041,2012,FXE,CHEVROLET,Light,14
90041,2012,FXE,FORD,Light,26
90041,2012,FXE,OTHER/UNK,Light,20
90041,2012,Gasoline ,ACURA,Light,12
90041,2012,Gasoline ,AUDI,Light,17
90041,2012,Gasoline ,BMW,Light,15
90041,2012,Gasoline ,CHEVROLET,Light,22
90041,2012,Gasoline ,FIAT,Light,16
90041,2012,Gasoline ,FORD,Light,35
90041,2012,Gasoline ,HONDA,Light,159
90041,2012,Gasoline ,HYUNDAI,Light,26
90041,2012,Gasoline ,KIA,Light,33
90041,2012,Gasoline ,LEXUS,Light,14
90041,2012,Gasoline ,MAZDA,Light,34
90041,2012,Gasoline ,MERCEDES-BENZ,Light,26
90041,2012,Gasoline ,MINI,Light,16
90041,2012,Gasoline ,NISSAN,Light,58
90041,2012,Gasoline ,OTHER/UNK,Heavy,1
90041,2012,Gasoline ,OTHER/UNK,Light,45
90041,2012,Gasoline ,SCION,Light,17
90041,2012,Gasoline ,SUBARU,Light,22
90041,2012,Gasoline ,TOYOTA,Light,128
90041,2012,Gasoline ,VOLKSWAGEN,Light,36
90041,2012,HG,OTHER/UNK,Light,17
90041,2012,HG,TOYOTA,Light,71
90041,2012,PHEV,OTHER/UNK,Light,9
90041,2013,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,10
90041,2013,Diesel and Diesel Hybrid ,OTHER/UNK,Light,9
90041,2013,Battery Electric ,OTHER/UNK,Light,10
90041,2013,FXE,CHEVROLET,Light,13
90041,2013,FXE,FORD,Light,17
90041,2013,FXE,OTHER/UNK,Heavy,1
90041,2013,FXE,OTHER/UNK,Light,36
90041,2013,Gasoline ,BMW,Light,35
90041,2013,Gasoline ,CHEVROLET,Light,22
90041,2013,Gasoline ,FORD,Light,33
90041,2013,Gasoline ,HONDA,Light,194
90041,2013,Gasoline ,HYUNDAI,Light,66
90041,2013,Gasoline ,KIA,Light,41
90041,2013,Gasoline ,LEXUS,Light,22
90041,2013,Gasoline ,MAZDA,Light,31
90041,2013,Gasoline ,MERCEDES-BENZ,Light,36
90041,2013,Gasoline ,MINI,Light,20
90041,2013,Gasoline ,NISSAN,Light,53
90041,2013,Gasoline ,OTHER/UNK,Heavy,1
90041,2013,Gasoline ,OTHER/UNK,Light,63
90041,2013,Gasoline ,SCION,Light,15
90041,2013,Gasoline ,SUBARU,Light,32
90041,2013,Gasoline ,TOYOTA,Light,130
90041,2013,Gasoline ,VOLKSWAGEN,Light,37
90041,2013,Gasoline ,VOLVO,Light,13
90041,2013,HG,LEXUS,Light,21
90041,2013,HG,OTHER/UNK,Light,17
90041,2013,HG,TOYOTA,Light,91
90041,2013,PHEV,CHEVROLET,Light,15
90041,2013,PHEV,OTHER/UNK,Light,9
90041,2014,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,10
90041,2014,Diesel and Diesel Hybrid ,OTHER/UNK,Light,22
90041,2014,Battery Electric ,OTHER/UNK,Light,13
90041,2014,FXE,AUDI,Light,13
90041,2014,FXE,CHEVROLET,Light,12
90041,2014,FXE,DODGE,Light,12
90041,2014,FXE,FORD,Light,12
90041,2014,FXE,JEEP,Light,11
90041,2014,FXE,OTHER/UNK,Light,10
90041,2014,Gasoline ,BMW,Light,32
90041,2014,Gasoline ,CHEVROLET,Light,15
90041,2014,Gasoline ,FORD,Light,55
90041,2014,Gasoline ,HONDA,Light,143
90041,2014,Gasoline ,HYUNDAI,Light,28
90041,2014,Gasoline ,INFINITI,Light,11
90041,2014,Gasoline ,JEEP,Light,15
90041,2014,Gasoline ,KIA,Light,34
90041,2014,Gasoline ,LEXUS,Light,19
90041,2014,Gasoline ,MAZDA,Light,34
90041,2014,Gasoline ,MERCEDES-BENZ,Light,29
90041,2014,Gasoline ,NISSAN,Light,70
90041,2014,Gasoline ,OTHER/UNK,Heavy,2
90041,2014,Gasoline ,OTHER/UNK,Light,74
90041,2014,Gasoline ,SCION,Light,11
90041,2014,Gasoline ,SUBARU,Light,49
90041,2014,Gasoline ,TOYOTA,Light,145
90041,2014,Gasoline ,VOLKSWAGEN,Light,24
90041,2014,HG,LEXUS,Light,14
90041,2014,HG,OTHER/UNK,Light,14
90041,2014,HG,TOYOTA,Light,84
90041,2014,P,OTHER/UNK,Heavy,1
90041,2014,PHEV,OTHER/UNK,Light,15
90041,2015,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,11
90041,2015,Diesel and Diesel Hybrid ,OTHER/UNK,Light,18
90041,2015,Battery Electric ,OTHER/UNK,Light,31
90041,2015,FXE,AUDI,Light,15
90041,2015,FXE,CHEVROLET,Light,22
90041,2015,FXE,DODGE,Light,13
90041,2015,FXE,FORD,Light,15
90041,2015,FXE,JEEP,Light,22
90041,2015,FXE,OTHER/UNK,Light,13
90041,2015,Gasoline ,AUDI,Light,15
90041,2015,Gasoline ,BMW,Light,69
90041,2015,Gasoline ,CHEVROLET,Light,21
90041,2015,Gasoline ,FORD,Light,40
90041,2015,Gasoline ,HONDA,Light,206
90041,2015,Gasoline ,HYUNDAI,Light,40
90041,2015,Gasoline ,INFINITI,Light,16
90041,2015,Gasoline ,JEEP,Light,13
90041,2015,Gasoline ,KIA,Light,47
90041,2015,Gasoline ,LEXUS,Light,40
90041,2015,Gasoline ,MAZDA,Light,41
90041,2015,Gasoline ,MERCEDES-BENZ,Light,28
90041,2015,Gasoline ,MITSUBISHI,Light,15
90041,2015,Gasoline ,NISSAN,Light,110
90041,2015,Gasoline ,OTHER/UNK,Light,77
90041,2015,Gasoline ,SUBARU,Light,76
90041,2015,Gasoline ,TOYOTA,Light,212
90041,2015,Gasoline ,VOLKSWAGEN,Light,34
90041,2015,Gasoline ,VOLVO,Light,20
90041,2015,HG,LEXUS,Light,17
90041,2015,HG,OTHER/UNK,Light,28
90041,2015,HG,TOYOTA,Light,125
90041,2015,PHEV,OTHER/UNK,Light,23
90041,2016,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,3
90041,2016,Diesel and Diesel Hybrid ,OTHER/UNK,Light,10
90041,2016,Battery Electric ,OTHER/UNK,Light,24
90041,2016,FXE,AUDI,Light,11
90041,2016,FXE,FORD,Light,16
90041,2016,FXE,JEEP,Light,12
90041,2016,FXE,OTHER/UNK,Heavy,2
90041,2016,FXE,OTHER/UNK,Light,24
90041,2016,Gasoline ,ACURA,Light,20
90041,2016,Gasoline ,AUDI,Light,21
90041,2016,Gasoline ,BMW,Light,65
90041,2016,Gasoline ,CHEVROLET,Light,32
90041,2016,Gasoline ,FORD,Light,52
90041,2016,Gasoline ,HONDA,Light,225
90041,2016,Gasoline ,HYUNDAI,Light,46
90041,2016,Gasoline ,INFINITI,Light,13
90041,2016,Gasoline ,JEEP,Light,24
90041,2016,Gasoline ,KIA,Light,54
90041,2016,Gasoline ,LAND ROVER,Light,12
90041,2016,Gasoline ,LEXUS,Light,43
90041,2016,Gasoline ,MAZDA,Light,49
90041,2016,Gasoline ,MERCEDES-BENZ,Light,35
90041,2016,Gasoline ,MINI,Light,16
90041,2016,Gasoline ,NISSAN,Light,73
90041,2016,Gasoline ,OTHER/UNK,Heavy,2
90041,2016,Gasoline ,OTHER/UNK,Light,55
90041,2016,Gasoline ,SCION,Light,13
90041,2016,Gasoline ,SUBARU,Light,70
90041,2016,Gasoline ,TOYOTA,Light,175
90041,2016,Gasoline ,VOLKSWAGEN,Light,40
90041,2016,Gasoline ,VOLVO,Light,28
90041,2016,HFCV,OTHER/UNK,Light,1
90041,2016,HG,OTHER/UNK,Light,26
90041,2016,HG,TOYOTA,Light,65
90041,2016,PHEV,OTHER/UNK,Light,20
90041,2017,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,7
90041,2017,Diesel and Diesel Hybrid ,OTHER/UNK,Light,10
90041,2017,Battery Electric ,CHEVROLET,Light,18
90041,2017,Battery Electric ,OTHER/UNK,Light,14
90041,2017,FXE,FORD,Light,12
90041,2017,FXE,OTHER/UNK,Light,7
90041,2017,Gasoline ,ACURA,Light,12
90041,2017,Gasoline ,AUDI,Light,28
90041,2017,Gasoline ,BMW,Light,52
90041,2017,Gasoline ,CHEVROLET,Light,39
90041,2017,Gasoline ,FORD,Light,36
90041,2017,Gasoline ,HONDA,Light,218
90041,2017,Gasoline ,HYUNDAI,Light,37
90041,2017,Gasoline ,INFINITI,Light,13
90041,2017,Gasoline ,JEEP,Light,13
90041,2017,Gasoline ,KIA,Light,35
90041,2017,Gasoline ,LEXUS,Light,50
90041,2017,Gasoline ,MAZDA,Light,31
90041,2017,Gasoline ,MERCEDES-BENZ,Light,25
90041,2017,Gasoline ,MINI,Light,15
90041,2017,Gasoline ,NISSAN,Light,39
90041,2017,Gasoline ,OTHER/UNK,Light,66
90041,2017,Gasoline ,SUBARU,Light,102
90041,2017,Gasoline ,TOYOTA,Light,165
90041,2017,Gasoline ,VOLKSWAGEN,Light,48
90041,2017,Gasoline ,VOLVO,Light,11
90041,2017,HG,OTHER/UNK,Light,37
90041,2017,HG,TOYOTA,Light,57
90041,2017,PHEV,CHEVROLET,Light,23
90041,2017,PHEV,OTHER/UNK,Light,29
90041,2018,Diesel and Diesel Hybrid ,OTHER/UNK,Light,1
90041,2018,FXE,OTHER/UNK,Light,1
90041,2018,Gasoline ,AUDI,Light,18
90041,2018,Gasoline ,MERCEDES-BENZ,Light,12
90041,2018,Gasoline ,OTHER/UNK,Light,78
90041,2018,Gasoline ,SUBARU,Light,23
90041,2018,Gasoline ,TOYOTA,Light,21
90041,2018,HG,OTHER/UNK,Light,2
90041,2018,PHEV,OTHER/UNK,Light,5
90041,<2005,Diesel and Diesel Hybrid ,DODGE,Light,12
90041,<2005,Diesel and Diesel Hybrid ,FORD,Light,24
90041,<2005,Diesel and Diesel Hybrid ,MERCEDES-BENZ,Light,32
90041,<2005,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,39
90041,<2005,Diesel and Diesel Hybrid ,OTHER/UNK,Light,19
90041,<2005,FXE,DODGE,Light,33
90041,<2005,FXE,FORD,Light,54
90041,<2005,FXE,OTHER/UNK,Light,26
90041,<2005,FXM,OTHER/UNK,Light,5
90041,<2005,Gasoline ,ACURA,Light,117
90041,<2005,Gasoline ,AUDI,Light,22
90041,<2005,Gasoline ,BMW,Light,213
90041,<2005,Gasoline ,BUICK,Light,44
90041,<2005,Gasoline ,CADILLAC,Light,33
90041,<2005,Gasoline ,CHEVROLET,Heavy,17
90041,<2005,Gasoline ,CHEVROLET,Light,544
90041,<2005,Gasoline ,CHRYSLER,Light,51
90041,<2005,Gasoline ,DODGE,Light,154
90041,<2005,Gasoline ,FORD,Heavy,21
90041,<2005,Gasoline ,FORD,Light,687
90041,<2005,Gasoline ,GMC,Heavy,38
90041,<2005,Gasoline ,GMC,Light,115
90041,<2005,Gasoline ,HONDA,Light,879
90041,<2005,Gasoline ,HYUNDAI,Light,37
90041,<2005,Gasoline ,INFINITI,Light,54
90041,<2005,Gasoline ,ISUZU,Light,27
90041,<2005,Gasoline ,JAGUAR,Light,27
90041,<2005,Gasoline ,JEEP,Light,121
90041,<2005,Gasoline ,KIA,Light,23
90041,<2005,Gasoline ,LAND ROVER,Light,18
90041,<2005,Gasoline ,LEXUS,Light,177
90041,<2005,Gasoline ,LINCOLN,Light,40
90041,<2005,Gasoline ,MAZDA,Light,92
90041,<2005,Gasoline ,MERCEDES-BENZ,Light,265
90041,<2005,Gasoline ,MERCURY,Light,37
90041,<2005,Gasoline ,MINI,Light,12
90041,<2005,Gasoline ,MITSUBISHI,Light,103
90041,<2005,Gasoline ,NISSAN,Light,352
90041,<2005,Gasoline ,OLDSMOBILE,Light,18
90041,<2005,Gasoline ,OTHER/UNK,Heavy,25
90041,<2005,Gasoline ,OTHER/UNK,Light,242
90041,<2005,Gasoline ,PLYMOUTH,Light,17
90041,<2005,Gasoline ,PONTIAC,Light,29
90041,<2005,Gasoline ,PORSCHE,Light,32
90041,<2005,Gasoline ,SAAB,Light,11
90041,<2005,Gasoline ,SATURN,Light,42
90041,<2005,Gasoline ,SUBARU,Light,60
90041,<2005,Gasoline ,TOYOTA,Light,1492
90041,<2005,Gasoline ,VOLKSWAGEN,Light,161
90041,<2005,Gasoline ,VOLVO,Light,87
90041,<2005,HG,HONDA,Light,11
90041,<2005,HG,TOYOTA,Light,39
90041,<2005,N,OTHER/UNK,Heavy,4
90041,<2005,N,OTHER/UNK,Light,4
90041,<2005,P,OTHER/UNK,Light,2
90042,2005,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,12
90042,2005,Diesel and Diesel Hybrid ,OTHER/UNK,Light,4
90042,2005,FXE,OTHER/UNK,Light,39
90042,2005,Gasoline ,ACURA,Light,30
90042,2005,Gasoline ,AUDI,Light,15
90042,2005,Gasoline ,BMW,Light,34
90042,2005,Gasoline ,CADILLAC,Light,17
90042,2005,Gasoline ,CHEVROLET,Light,140
90042,2005,Gasoline ,CHRYSLER,Light,34
90042,2005,Gasoline ,DODGE,Light,51
90042,2005,Gasoline ,FORD,Light,144
90042,2005,Gasoline ,GMC,Light,26
90042,2005,Gasoline ,HONDA,Light,238
90042,2005,Gasoline ,HYUNDAI,Light,20
90042,2005,Gasoline ,INFINITI,Light,27
90042,2005,Gasoline ,JEEP,Light,22
90042,2005,Gasoline ,KIA,Light,34
90042,2005,Gasoline ,LEXUS,Light,35
90042,2005,Gasoline ,LINCOLN,Light,13
90042,2005,Gasoline ,MAZDA,Light,23
90042,2005,Gasoline ,MERCEDES-BENZ,Light,31
90042,2005,Gasoline ,MINI,Light,18
90042,2005,Gasoline ,MITSUBISHI,Light,17
90042,2005,Gasoline ,NISSAN,Light,194
90042,2005,Gasoline ,OTHER/UNK,Heavy,1
90042,2005,Gasoline ,OTHER/UNK,Light,50
90042,2005,Gasoline ,PONTIAC,Light,17
90042,2005,Gasoline ,SATURN,Light,16
90042,2005,Gasoline ,SCION,Light,64
90042,2005,Gasoline ,SUBARU,Light,24
90042,2005,Gasoline ,TOYOTA,Light,396
90042,2005,Gasoline ,VOLKSWAGEN,Light,31
90042,2005,HG,HONDA,Light,16
90042,2005,HG,OTHER/UNK,Light,4
90042,2005,HG,TOYOTA,Light,60
90042,2006,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,11
90042,2006,Diesel and Diesel Hybrid ,OTHER/UNK,Light,17
90042,2006,FXE,CHEVROLET,Light,20
90042,2006,FXE,OTHER/UNK,Light,23
90042,2006,Gasoline ,ACURA,Light,40
90042,2006,Gasoline ,AUDI,Light,17
90042,2006,Gasoline ,BMW,Light,60
90042,2006,Gasoline ,CHEVROLET,Light,86
90042,2006,Gasoline ,CHRYSLER,Light,63
90042,2006,Gasoline ,DODGE,Light,41
90042,2006,Gasoline ,FORD,Light,133
90042,2006,Gasoline ,GMC,Light,19
90042,2006,Gasoline ,HONDA,Light,256
90042,2006,Gasoline ,HYUNDAI,Light,22
90042,2006,Gasoline ,INFINITI,Light,26
90042,2006,Gasoline ,JEEP,Light,24
90042,2006,Gasoline ,KIA,Light,33
90042,2006,Gasoline ,LEXUS,Light,43
90042,2006,Gasoline ,MAZDA,Light,23
90042,2006,Gasoline ,MERCEDES-BENZ,Light,37
90042,2006,Gasoline ,MINI,Light,26
90042,2006,Gasoline ,MITSUBISHI,Light,19
90042,2006,Gasoline ,NISSAN,Light,176
90042,2006,Gasoline ,OTHER/UNK,Heavy,12
90042,2006,Gasoline ,OTHER/UNK,Light,74
90042,2006,Gasoline ,PONTIAC,Light,11
90042,2006,Gasoline ,SCION,Light,92
90042,2006,Gasoline ,SUBARU,Light,23
90042,2006,Gasoline ,TOYOTA,Light,353
90042,2006,Gasoline ,VOLKSWAGEN,Light,28
90042,2006,Gasoline ,VOLVO,Light,26
90042,2006,HG,HONDA,Light,14
90042,2006,HG,OTHER/UNK,Light,13
90042,2006,HG,TOYOTA,Light,58
90042,2007,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,11
90042,2007,Diesel and Diesel Hybrid ,OTHER/UNK,Light,13
90042,2007,FXE,CHEVROLET,Light,53
90042,2007,FXE,OTHER/UNK,Light,25
90042,2007,Gasoline ,ACURA,Light,27
90042,2007,Gasoline ,AUDI,Light,12
90042,2007,Gasoline ,BMW,Light,42
90042,2007,Gasoline ,CADILLAC,Light,12
90042,2007,Gasoline ,CHEVROLET,Light,90
90042,2007,Gasoline ,CHRYSLER,Light,23
90042,2007,Gasoline ,DODGE,Light,47
90042,2007,Gasoline ,FORD,Light,101
90042,2007,Gasoline ,GMC,Light,18
90042,2007,Gasoline ,HONDA,Light,287
90042,2007,Gasoline ,HYUNDAI,Light,26
90042,2007,Gasoline ,INFINITI,Light,21
90042,2007,Gasoline ,JEEP,Light,31
90042,2007,Gasoline ,KIA,Light,35
90042,2007,Gasoline ,LEXUS,Light,58
90042,2007,Gasoline ,LINCOLN,Light,11
90042,2007,Gasoline ,MAZDA,Light,43
90042,2007,Gasoline ,MERCEDES-BENZ,Light,18
90042,2007,Gasoline ,MITSUBISHI,Light,12
90042,2007,Gasoline ,NISSAN,Light,129
90042,2007,Gasoline ,OTHER/UNK,Heavy,8
90042,2007,Gasoline ,OTHER/UNK,Light,33
90042,2007,Gasoline ,PONTIAC,Light,11
90042,2007,Gasoline ,SATURN,Light,14
90042,2007,Gasoline ,SCION,Light,39
90042,2007,Gasoline ,SUBARU,Light,16
90042,2007,Gasoline ,TOYOTA,Light,397
90042,2007,Gasoline ,VOLKSWAGEN,Light,46
90042,2007,Gasoline ,VOLVO,Light,29
90042,2007,HG,HONDA,Light,13
90042,2007,HG,OTHER/UNK,Light,15
90042,2007,HG,TOYOTA,Light,108
90042,2008,Diesel and Diesel Hybrid ,OTHER/UNK,Heavy,23
90042,2008,Diesel and Diesel Hybrid ,OTHER/UNK,Light,1
90042,2008,Battery Electric ,OTHER/UNK,Light,1
90042,2008,FXE,CHEVROLET,Light,25
90042,2008,FXE,OTHER/UNK,Light,27
90042,2008,Gasoline ,ACURA,Light,22
90042,2008,Gasoline ,AUDI,Light,22
90042,2008,Gasoline ,BMW,Light,58
